Jan  1 00:00:07 arm64_guest syslog.info syslogd started: BusyBox v1.37.0
Jan  1 00:00:07 arm64_guest kern.notice kernel: klogd started: BusyBox v1.37.0 (2026-03-18 10:08:07 CDT)
Jan  1 00:00:07 arm64_guest daemon.info acpid: starting up with netlink and the input layer
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] GICv3: 0 Extended SPIs implemented
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] Root IRQ handler: gic_handle_irq
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] GICv3: GICv3 features: 16 PPIs, DirectLPI
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] GICv3: GICD_CTLR.DS=1, SCR_EL3.FIQ=0
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] GICv3: CPU0: found redistributor 0 region 0:0x00000000080a0000
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] ITS [mem 0x08080000-0x0809ffff]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] ITS@0x0000000008080000: allocated 8192 Devices @41840000 (indirect, esz 8, psz 64K, shr 1)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] ITS@0x0000000008080000: allocated 8192 Interrupt Collections @41850000 (flat, esz 8, psz 64K, shr 1)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] GICv3: using LPI property table @0x0000000041860000
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] GICv3: CPU0: using allocated LPI pending table @0x0000000041870000
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] rcu: srcu_init: Setting srcu_struct sizes based on contention.
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] arch_timer: cp15 timer running at 200.00MHz (virt).
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] clocksource: arch_sys_counter: mask: 0x3ffffffffffffff max_cycles: 0x2e2049d3e8, max_idle_ns: 440795210634 ns
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] sched_clock: 58 bits at 200MHz, resolution 5ns, wraps every 4398046511102ns
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000114] arm-pv: using stolen time PV
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000797] Console: colour dummy device 80x25
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000824] printk: legacy console [tty0] enabled
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.001017] Calibrating delay loop (skipped), value calculated using timer frequency.. 400.00 BogoMIPS (lpj=800000)
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.001025] pid_max: default: 32768 minimum: 301
